time_iso,air temperature,Atm pressure mm of mercury,Relative humidity (%),Mean wind direction,Mean wind speed,Max gust value,Unnamed: 9,visibility,dewpoint temperature
2023-07-31T07:50:00,15.0,750.3,94.0,0.001,2.0,15.0,,0.696969696969697,14.0
2023-07-31T08:20:00,15.0,749.5,94.0,0.001,1.0,15.0,,1.0,14.0
2023-07-31T08:50:00,16.0,750.3,94.0,0.001,2.0,15.0,,1.0,15.0
2023-07-31T09:20:00,16.0,750.3,88.0,0.001,2.0,15.0,,1.0,14.0
2023-07-31T09:50:00,16.0,750.3,88.0,0.001,3.0,15.0,,1.0,14.0
2023-07-31T10:20:00,17.0,750.4,88.0,0.001,3.0,15.0,,1.0,15.0
2023-07-31T10:50:00,17.0,750.4,83.0,0.001,4.0,15.0,,1.0,14.0
2023-07-31T11:20:00,17.0,750.4,83.0,0.001,4.0,15.0,,1.0,14.0
2023-07-31T11:50:00,17.0,750.4,83.0,0.001,4.0,15.0,,1.0,14.0
2023-07-31T12:20:00,18.0,750.4,83.0,0.001,3.0,15.0,,1.0,15.0
2023-07-31T12:50:00,19.0,750.4,73.0,0.001,3.0,15.0,,1.0,14.0
2023-07-31T13:20:00,19.0,750.4,73.0,0.001,2.0,15.0,,1.0,14.0
2023-07-31T13:50:00,20.0,750.4,73.0,0.001,3.0,15.0,,1.0,15.0
2023-07-31T14:20:00,20.0,750.4,69.0,0.001,2.0,15.0,,1.0,14.0
2023-07-31T14:50:00,20.0,750.4,73.0,0.001,3.0,15.0,,1.0,15.0
2023-07-31T15:20:00,22.0,749.6,65.0,0.001,3.0,15.0,,1.0,15.0
2023-07-31T15:50:00,22.0,749.6,61.0,0.001,5.0,15.0,,1.0,14.0
2023-07-31T16:20:00,22.0,749.6,65.0,0.001,5.0,15.0,,1.0,15.0
2023-07-31T16:50:00,22.0,749.6,61.0,0.001,5.0,15.0,,1.0,14.0
2023-07-31T17:20:00,22.0,749.6,57.0,0.001,5.0,15.0,,1.0,13.0
2023-07-31T17:50:00,21.0,749.6,60.0,0.001,4.0,15.0,,1.0,13.0
2023-07-31T18:20:00,19.0,749.6,73.0,0.001,7.0,15.0,,1.0,14.0
2023-07-31T18:50:00,19.0,750.4,73.0,0.001,5.0,15.0,,1.0,14.0
2023-07-31T19:20:00,20.0,750.4,69.0,0.001,3.0,15.0,,1.0,14.0
2023-07-31T19:50:00,20.0,750.4,69.0,0.001,4.0,15.0,,1.0,14.0
2023-07-31T20:20:00,19.0,750.4,78.0,0.001,4.0,15.0,,1.0,15.0
2023-07-31T20:50:00,19.0,750.4,68.0,0.001,4.0,15.0,,1.0,13.0
2023-07-31T21:20:00,18.0,750.4,68.0,0.001,3.0,15.0,,1.0,12.0
2023-07-31T21:50:00,17.0,750.4,73.0,0.001,3.0,15.0,,1.0,12.0
2023-07-31T22:20:00,17.0,750.4,73.0,0.001,3.0,15.0,,1.0,12.0
2023-07-31T22:50:00,16.0,750.3,77.0,0.001,2.0,15.0,,1.0,12.0
2023-07-31T23:20:00,15.0,750.3,82.0,0.001,2.0,15.0,,1.0,12.0
2023-07-31T23:50:00,14.0,750.3,88.0,0.001,1.0,15.0,,1.0,12.0
2023-08-01T00:20:00,14.0,750.3,88.0,0.001,1.0,15.0,,1.0,12.0
2023-08-01T00:50:00,13.0,750.3,94.0,0.001,1.0,15.0,,1.0,12.0
2023-08-01T01:20:00,13.0,750.3,94.0,0.001,1.0,15.0,,1.0,12.0
2023-08-01T01:50:00,13.0,750.3,88.0,0.001,2.0,15.0,,1.0,11.0
2023-08-01T02:20:00,12.0,750.3,94.0,0.001,1.0,15.0,,1.0,11.0
2023-08-01T02:50:00,12.0,750.3,94.0,0.001,2.0,15.0,,1.0,11.0
2023-08-01T03:20:00,12.0,750.3,100.0,0.001,2.0,15.0,,1.0,12.0
2023-08-01T03:50:00,12.0,749.5,94.0,0.001,2.0,15.0,,1.0,11.0
2023-08-01T04:20:00,12.0,749.5,94.0,0.001,1.0,15.0,,1.0,11.0
2023-08-01T04:50:00,13.0,749.5,94.0,0.001,2.0,15.0,,1.0,12.0
2023-08-01T05:20:00,13.0,749.5,94.0,0.001,3.0,15.0,,1.0,12.0
2023-08-01T05:50:00,13.0,749.5,94.0,0.001,3.0,15.0,,1.0,12.0
2023-08-01T06:20:00,13.0,748.7,94.0,0.001,3.0,15.0,,1.0,12.0
2023-08-01T06:50:00,13.0,749.5,94.0,0.001,3.0,15.0,,0.898989898989899,12.0
2023-08-01T07:20:00,13.0,748.7,94.0,0.001,4.0,15.0,,1.0,12.0
2023-08-01T07:50:00,14.0,748.7,94.0,0.001,4.0,15.0,,1.0,13.0
2023-08-01T08:20:00,14.0,748.0,94.0,0.001,4.0,15.0,,1.0,13.0
2023-08-01T08:50:00,14.0,748.0,94.0,0.001,5.0,15.0,,1.0,13.0
2023-08-01T09:20:00,15.0,748.0,94.0,0.001,4.0,15.0,,1.0,14.0
2023-08-01T09:50:00,15.0,748.0,94.0,0.001,5.0,15.0,,1.0,14.0
2023-08-01T10:20:00,16.0,748.1,94.0,0.001,4.0,15.0,,1.0,15.0
2023-08-01T10:50:00,17.0,748.1,88.0,0.001,4.0,15.0,,1.0,15.0
2023-08-01T11:20:00,18.0,748.1,83.0,0.001,5.0,15.0,,1.0,15.0
2023-08-01T11:50:00,17.0,748.1,88.0,0.001,5.0,15.0,,0.898989898989899,15.0
2023-08-01T12:20:00,18.0,748.1,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-01T12:50:00,19.0,748.1,83.0,0.001,5.0,15.0,,1.0,16.0
2023-08-01T13:20:00,20.0,747.3,78.0,0.001,6.0,15.0,,1.0,16.0
2023-08-01T13:50:00,21.0,747.3,73.0,0.001,6.0,15.0,,1.0,16.0
2023-08-01T14:20:00,21.0,747.3,69.0,0.001,6.0,15.0,,1.0,15.0
2023-08-01T14:50:00,20.0,748.1,78.0,0.001,5.0,15.0,,1.0,16.0
2023-08-01T15:20:00,21.0,747.3,73.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T15:50:00,19.0,748.1,83.0,0.001,6.0,15.0,,0.898989898989899,16.0
2023-08-01T16:20:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T16:50:00,19.0,748.1,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-01T17:20:00,19.0,748.1,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-01T17:50:00,20.0,748.1,83.0,0.001,5.0,15.0,,1.0,17.0
2023-08-01T18:20:00,20.0,748.1,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-01T18:50:00,20.0,748.1,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-01T19:20:00,19.0,748.1,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-01T19:50:00,19.0,748.1,88.0,0.001,5.0,15.0,,0.898989898989899,17.0
2023-08-01T20:20:00,18.0,748.1,94.0,0.001,4.0,15.0,,1.0,17.0
2023-08-01T20:50:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T21:20:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T21:50:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T22:20:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T22:50:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-01T23:20:00,17.0,748.1,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-01T23:50:00,17.0,748.1,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T00:20:00,17.0,748.1,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T00:50:00,17.0,747.3,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T01:20:00,17.0,747.3,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T01:50:00,17.0,746.6,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T02:20:00,17.0,746.6,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T02:50:00,17.0,745.8,94.0,0.001,7.0,15.0,,1.0,16.0
2023-08-02T03:20:00,17.0,745.8,94.0,0.001,6.0,15.0,,1.0,16.0
2023-08-02T03:50:00,17.0,745.8,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T04:20:00,17.0,745.8,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-02T04:50:00,17.0,745.8,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T05:20:00,17.0,745.0,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T05:50:00,17.0,745.0,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T06:20:00,17.0,745.0,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T06:50:00,18.0,745.0,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T07:20:00,18.0,745.0,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T07:50:00,18.0,744.3,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T08:20:00,18.0,744.3,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T08:50:00,17.0,745.0,100.0,0.001,6.0,15.0,,0.696969696969697,17.0
2023-08-02T09:20:00,19.0,744.3,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T09:50:00,19.0,744.3,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T10:20:00,19.0,745.0,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T10:50:00,19.0,745.0,88.0,0.001,5.0,15.0,,0.696969696969697,17.0
2023-08-02T11:20:00,19.0,745.0,88.0,0.001,6.0,15.0,,0.595959595959596,17.0
2023-08-02T11:50:00,19.0,745.0,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-02T12:20:00,19.0,745.8,88.0,0.001,4.0,15.0,,0.494949494949495,17.0
2023-08-02T12:50:00,19.0,745.8,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T13:20:00,19.0,745.8,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T13:50:00,20.0,745.8,83.0,0.001,5.0,15.0,,1.0,17.0
2023-08-02T14:20:00,20.0,745.8,78.0,0.001,7.0,15.0,,1.0,16.0
2023-08-02T14:50:00,20.0,746.6,78.0,0.001,6.0,15.0,,1.0,16.0
2023-08-02T15:20:00,20.0,746.6,78.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T15:50:00,21.0,746.6,73.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T16:20:00,21.0,746.6,69.0,0.001,5.0,15.0,,1.0,15.0
2023-08-02T16:50:00,20.0,746.6,73.0,0.001,5.0,15.0,,1.0,15.0
2023-08-02T17:20:00,19.0,746.6,83.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T17:50:00,20.0,746.6,78.0,0.001,4.0,15.0,,1.0,16.0
2023-08-02T18:20:00,21.0,746.6,73.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T18:50:00,21.0,746.6,73.0,0.001,5.0,15.0,,1.0,16.0
2023-08-02T19:20:00,20.0,746.6,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-02T19:50:00,20.0,746.6,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-02T20:20:00,19.0,747.3,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-02T20:50:00,19.0,747.3,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-02T21:20:00,19.0,747.3,88.0,0.001,3.0,15.0,,1.0,17.0
2023-08-02T21:50:00,18.0,747.3,88.0,0.001,3.0,15.0,,1.0,16.0
2023-08-02T22:20:00,18.0,747.3,88.0,0.001,3.0,15.0,,1.0,16.0
2023-08-02T22:50:00,17.0,747.3,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-02T23:20:00,17.0,747.3,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-02T23:50:00,17.0,748.1,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T00:20:00,17.0,748.1,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T00:50:00,17.0,748.1,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T01:20:00,16.0,748.1,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-03T01:50:00,16.0,748.1,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-03T02:20:00,16.0,748.1,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-03T02:50:00,16.0,748.1,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-03T03:20:00,16.0,748.1,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-03T03:50:00,15.0,748.0,100.0,0.001,2.0,15.0,,1.0,15.0
2023-08-03T04:20:00,15.0,748.0,100.0,0.001,2.0,15.0,,1.0,15.0
2023-08-03T04:50:00,15.0,748.0,100.0,0.001,2.0,15.0,,0.20202020202020202,15.0
2023-08-03T05:20:00,15.0,748.0,100.0,0.001,3.0,15.0,,0.04040404040404041,15.0
2023-08-03T05:50:00,15.0,748.0,100.0,0.001,3.0,15.0,,0.050505050505050504,15.0
2023-08-03T06:20:00,15.0,748.0,100.0,0.001,3.0,15.0,,0.15151515151515152,15.0
2023-08-03T06:50:00,15.0,748.0,100.0,0.001,3.0,15.0,,0.494949494949495,15.0
2023-08-03T07:20:00,16.0,748.1,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-03T07:50:00,16.0,748.1,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T08:20:00,16.0,748.1,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T08:50:00,17.0,748.1,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-03T09:20:00,18.0,748.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-03T09:50:00,19.0,747.3,83.0,0.001,4.0,15.0,,1.0,16.0
2023-08-03T10:20:00,19.0,747.3,83.0,0.001,4.0,15.0,,1.0,16.0
2023-08-03T10:50:00,20.0,747.3,78.0,0.001,4.0,15.0,,1.0,16.0
2023-08-03T11:20:00,20.0,747.3,78.0,0.001,5.0,15.0,,1.0,16.0
2023-08-03T11:50:00,20.0,747.3,78.0,0.001,5.0,15.0,,1.0,16.0
2023-08-03T12:20:00,21.0,746.6,73.0,0.001,5.0,15.0,,1.0,16.0
2023-08-03T12:50:00,20.0,746.6,78.0,0.001,6.0,15.0,,1.0,16.0
2023-08-03T13:20:00,21.0,746.6,78.0,0.001,5.0,15.0,,1.0,17.0
2023-08-03T13:50:00,21.0,746.6,78.0,0.001,4.0,15.0,,1.0,17.0
2023-08-03T14:20:00,21.0,746.6,78.0,0.001,5.0,15.0,,1.0,17.0
2023-08-03T14:50:00,20.0,746.6,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-03T15:20:00,19.0,746.6,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-03T15:50:00,19.0,746.6,88.0,0.001,3.0,15.0,,1.0,17.0
2023-08-03T16:20:00,19.0,745.8,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-03T16:50:00,19.0,745.8,88.0,0.001,5.0,15.0,,1.0,17.0
2023-08-03T17:20:00,19.0,745.0,94.0,0.001,6.0,15.0,,0.4444444444444445,18.0
2023-08-03T17:50:00,18.0,745.0,88.0,0.001,6.0,15.0,,1.0,16.0
2023-08-03T18:20:00,17.0,744.3,94.0,0.001,7.0,15.0,,0.797979797979798,16.0
2023-08-03T18:50:00,18.0,744.3,94.0,0.001,5.0,15.0,,1.0,17.0
2023-08-03T19:20:00,18.0,744.3,94.0,0.001,5.0,15.0,,0.898989898989899,17.0
2023-08-03T19:50:00,17.0,744.3,94.0,0.001,3.0,15.0,,0.20202020202020202,16.0
2023-08-03T20:20:00,17.0,744.3,94.0,0.001,2.0,15.0,,0.898989898989899,16.0
2023-08-03T20:50:00,17.0,744.3,100.0,0.001,2.0,15.0,,0.898989898989899,17.0
2023-08-03T21:20:00,17.0,744.3,94.0,0.001,2.0,15.0,,1.0,16.0
2023-08-03T21:50:00,16.0,744.3,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-03T22:20:00,16.0,744.3,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-03T22:50:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T23:20:00,17.0,745.0,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-03T23:50:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T00:20:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T00:50:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T01:20:00,16.0,745.0,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-04T01:50:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T02:20:00,16.0,745.0,100.0,0.001,2.0,15.0,,1.0,16.0
2023-08-04T02:50:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T03:20:00,16.0,745.0,100.0,0.001,3.0,15.0,,1.0,16.0
2023-08-04T03:50:00,17.0,745.0,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-04T04:20:00,17.0,745.0,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-04T04:50:00,17.0,745.0,88.0,0.001,4.0,15.0,,1.0,15.0
2023-08-04T05:20:00,16.0,745.8,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-04T05:50:00,16.0,745.0,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-04T06:20:00,16.0,745.8,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-04T06:50:00,16.0,745.8,94.0,0.001,4.0,15.0,,1.0,15.0
2023-08-04T07:20:00,17.0,745.0,88.0,0.001,4.0,15.0,,1.0,15.0
2023-08-04T07:50:00,17.0,745.8,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T08:20:00,17.0,745.0,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T08:50:00,17.0,745.0,94.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T09:20:00,18.0,745.8,88.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T09:50:00,18.0,745.8,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T10:20:00,19.0,745.8,83.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T10:50:00,19.0,745.8,83.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T11:20:00,19.0,745.8,83.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T11:50:00,19.0,746.6,83.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T12:20:00,20.0,746.6,78.0,0.001,7.0,15.0,,1.0,16.0
2023-08-04T12:50:00,19.0,746.6,83.0,0.001,7.0,15.0,,0.898989898989899,16.0
2023-08-04T13:20:00,20.0,746.6,78.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T13:50:00,21.0,746.6,73.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T14:20:00,19.0,746.6,83.0,0.001,7.0,15.0,,0.797979797979798,16.0
2023-08-04T14:50:00,19.0,747.3,88.0,0.001,8.0,15.0,,1.0,17.0
2023-08-04T15:20:00,19.0,747.3,83.0,0.001,7.0,15.0,,1.0,16.0
2023-08-04T15:50:00,19.0,747.3,78.0,0.001,8.0,15.0,,1.0,15.0
2023-08-04T16:20:00,19.0,747.3,78.0,0.001,7.0,15.0,,1.0,15.0
2023-08-04T16:50:00,20.0,748.1,73.0,0.001,6.0,15.0,,1.0,15.0
2023-08-04T17:20:00,18.0,748.1,88.0,0.001,8.0,15.0,,0.4444444444444445,16.0
2023-08-04T17:50:00,18.0,748.8,88.0,0.001,6.0,15.0,,0.898989898989899,16.0
2023-08-04T18:20:00,17.0,748.8,94.0,0.001,7.0,15.0,,0.797979797979798,16.0
2023-08-04T18:50:00,18.0,748.8,88.0,0.001,6.0,15.0,,0.898989898989899,16.0
2023-08-04T19:20:00,18.0,748.8,88.0,0.001,7.0,15.0,,1.0,16.0
2023-08-04T19:50:00,17.0,749.6,94.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T20:20:00,17.0,749.6,94.0,0.001,7.0,15.0,,1.0,16.0
2023-08-04T20:50:00,18.0,750.4,88.0,0.001,6.0,15.0,,1.0,16.0
2023-08-04T21:20:00,18.0,750.4,88.0,0.001,7.0,15.0,,1.0,16.0
2023-08-04T21:50:00,18.0,750.4,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T22:20:00,18.0,751.1,88.0,0.001,5.0,15.0,,1.0,16.0
2023-08-04T22:50:00,18.0,751.1,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-04T23:20:00,17.0,751.1,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-04T23:50:00,17.0,751.1,94.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T00:20:00,17.0,751.9,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T00:50:00,17.0,751.9,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T01:20:00,17.0,751.9,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T01:50:00,17.0,751.9,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T02:20:00,17.0,752.6,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T02:50:00,17.0,752.6,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T03:20:00,17.0,752.6,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T03:50:00,17.0,752.6,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T04:20:00,16.0,752.6,94.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T04:50:00,17.0,752.6,88.0,0.001,4.0,15.0,,1.0,15.0
2023-08-05T05:20:00,16.0,753.3,94.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T05:50:00,16.0,753.3,94.0,0.001,4.0,15.0,,1.0,15.0
2023-08-05T06:20:00,16.0,753.3,94.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T06:50:00,17.0,754.1,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T07:20:00,17.0,754.1,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T07:50:00,17.0,754.6,94.0,0.001,5.0,15.0,,1.0,16.0
2023-08-05T08:20:00,17.0,754.6,88.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T08:50:00,18.0,754.7,88.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T09:20:00,18.0,754.7,83.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T09:50:00,19.0,754.7,78.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T10:20:00,19.0,754.7,78.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T10:50:00,20.0,755.5,73.0,0.001,6.0,15.0,,1.0,15.0
2023-08-05T11:20:00,21.0,755.5,69.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T11:50:00,21.0,755.5,69.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T12:20:00,21.0,755.5,69.0,0.001,6.0,15.0,,1.0,15.0
2023-08-05T12:50:00,22.0,756.2,65.0,0.001,5.0,15.0,,1.0,15.0
2023-08-05T13:20:00,23.0,756.2,65.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T13:50:00,22.0,756.2,69.0,0.001,3.0,15.0,,1.0,16.0
2023-08-05T14:20:00,21.0,756.2,73.0,0.001,3.0,15.0,,1.0,16.0
2023-08-05T14:50:00,21.0,756.2,73.0,0.001,3.0,15.0,,1.0,16.0
2023-08-05T15:20:00,21.0,756.2,73.0,0.001,3.0,15.0,,1.0,16.0
2023-08-05T15:50:00,21.0,756.2,73.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T16:20:00,21.0,756.2,69.0,0.001,3.0,15.0,,1.0,15.0
2023-08-05T16:50:00,21.0,757.0,69.0,0.001,3.0,15.0,,1.0,15.0
2023-08-05T17:20:00,20.0,757.0,78.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T17:50:00,20.0,757.0,78.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T18:20:00,20.0,757.0,78.0,0.001,4.0,15.0,,1.0,16.0
2023-08-05T18:50:00,19.0,757.0,78.0,0.001,3.0,15.0,,1.0,15.0
2023-08-05T19:20:00,19.0,757.0,73.0,0.001,2.0,15.0,,1.0,14.0
2023-08-05T19:50:00,19.0,757.0,73.0,0.001,2.0,15.0,,1.0,14.0
2023-08-05T20:20:00,19.0,757.0,73.0,0.001,1.0,15.0,,1.0,14.0
2023-08-05T20:50:00,19.0,757.0,73.0,0.001,2.0,15.0,,1.0,14.0
2023-08-05T21:20:00,18.0,756.9,83.0,0.001,1.0,15.0,,1.0,15.0
2023-08-05T21:50:00,18.0,756.9,83.0,0.001,1.0,15.0,,1.0,15.0
2023-08-05T22:20:00,17.0,757.6,94.0,0.001,2.0,15.0,,1.0,16.0
2023-08-05T22:50:00,18.0,757.6,88.0,0.001,1.0,15.0,,1.0,16.0
2023-08-05T23:20:00,17.0,756.9,88.0,0.001,2.0,15.0,,1.0,15.0
2023-08-05T23:50:00,17.0,756.9,88.0,0.001,3.0,15.0,,1.0,15.0
2023-08-06T00:20:00,17.0,756.9,88.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T00:50:00,17.0,757.6,88.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T01:20:00,17.0,756.9,88.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T01:50:00,16.0,756.9,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T02:20:00,16.0,756.9,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T02:50:00,15.0,756.9,94.0,0.001,2.0,15.0,,1.0,14.0
2023-08-06T03:20:00,16.0,756.9,88.0,0.001,2.0,15.0,,1.0,14.0
2023-08-06T03:50:00,16.0,756.9,88.0,0.001,2.0,15.0,,1.0,14.0
2023-08-06T04:20:00,16.0,756.9,94.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T04:50:00,17.0,756.9,88.0,0.001,2.0,15.0,,1.0,15.0
2023-08-06T05:20:00,16.0,756.1,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-06T05:50:00,16.0,756.1,94.0,0.001,3.0,15.0,,1.0,15.0
2023-08-06T06:20:00,17.0,756.1,88.0,0.001,3.0,15.0,,1.0,15.0
2023-08-06T06:50:00,17.0,756.1,88.0,0.001,4.0,15.0,,1.0,15.0
2023-08-06T07:20:00,17.0,756.1,94.0,0.001,3.0,15.0,,1.0,16.0
2023-08-06T07:50:00,17.0,756.1,94.0,0.001,2.0,15.0,,1.0,16.0
2023-08-06T08:20:00,18.0,756.1,88.0,0.001,2.0,15.0,,1.0,16.0
2023-08-06T08:50:00,18.0,756.1,88.0,0.001,3.0,15.0,,1.0,16.0
2023-08-06T09:20:00,18.0,755.4,94.0,0.001,3.0,15.0,,1.0,17.0
2023-08-06T09:50:00,19.0,755.5,88.0,0.001,4.0,15.0,,1.0,17.0
2023-08-06T10:20:00,20.0,755.5,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-06T10:50:00,20.0,755.5,83.0,0.001,4.0,15.0,,1.0,17.0
2023-08-06T11:20:00,20.0,755.5,83.0,0.001,5.0,15.0,,1.0,17.0
2023-08-06T11:50:00,21.0,754.7,78.0,0.001,6.0,15.0,,1.0,17.0
2023-08-06T12:20:00,21.0,754.7,78.0,0.001,7.0,15.0,,1.0,17.0
2023-08-06T12:50:00,21.0,754.7,78.0,0.001,7.0,15.0,,1.0,17.0
2023-08-06T13:20:00,21.0,754.7,78.0,0.001,6.0,15.0,,1.0,17.0
